Fecha,temp_mean,hum_mean,temp_max,temp_min,hum_min,hum_max,Semana,Anho,Distrito
2019-08-18,15.482160959821428,82.57637094517858,18.24239333,13.02151968,68.11161412,96.8938116,33,2019,Total
2019-08-25,16.283672877142855,80.24016270607142,20.35499155,13.59221133,61.01918941,95.70175484,34,2019,Total
2019-09-01,16.249683385,80.15394943696428,19.73469133,13.56853859,60.68673743,94.17772907,35,2019,Total
2019-09-08,16.652767487857144,80.57289959517857,20.19520958,13.89217565,62.29089301,95.92518589,36,2019,Total
2019-09-15,16.17837875232143,81.19028832696428,19.30360758,14.09770316,65.12869686,93.2227714,37,2019,Total
2019-09-22,16.378758787857144,82.22608763625,19.06710741,14.30180264,70.3181008,94.24825684,38,2019,Total
2019-09-29,17.5419185575,79.96942208410714,20.4585599,15.40590453,62.02294995,93.11693676,39,2019,Total
2019-10-06,17.41046583982143,79.98666322928571,20.52131988,14.93694976,64.06310056,89.96267174,40,2019,Total
2019-10-13,16.645483794464287,78.92424523,20.10033329,13.87660078,61.89784482,92.22923902,41,2019,Total
2019-10-20,17.83389037785714,75.89203021732143,22.27111675,14.7644432,54.81081882,87.57690718,42,2019,Total
2019-10-27,17.641558746250002,76.30277925875,21.50399513,15.09978421,58.02828236,88.54051828,43,2019,Total
2019-11-03,18.506721454642854,75.09374748910714,22.5701585,15.20890952,57.83193188,88.31445433,44,2019,Total
2019-11-10,18.859845411428573,75.3226569825,21.82885973,16.12622199,61.25072959,87.76193441,45,2019,Total
2019-11-17,19.49369134410714,76.283152845,22.79754983,16.68025438,58.22514982,87.07800674,46,2019,Total
2019-11-24,19.470686910178575,77.4527299780357,23.0453887,16.95397942,63.63276382,90.27201853,47,2019,Total
2019-12-01,20.813205886785713,74.04630907910715,24.9340049,18.47758614,54.32427177,87.23757043,48,2019,Total
2019-12-08,21.29712971357143,74.76624113482144,25.20105879,18.97436066,56.57845221,89.63037618,49,2019,Total
2019-12-15,21.144953028392855,76.71441315464287,24.35056616,19.06484006,60.61219462,91.24787133,50,2019,Total
2019-12-22,21.14805939464286,74.85842542946429,24.1180115,18.5805892,60.55846364,87.12853097,51,2019,Total
2019-12-29,22.058844528035713,73.13433051535715,25.65873223,19.26335004,60.23244413,84.11920036,52,2019,Total
2020-01-05,23.321582986672095,73.33467368182896,26.08598182,20.75546887,58.99107418,88.10251930376802,01,2020,Total
2020-01-12,22.870037293441175,75.92623212787556,25.91303290684607,20.50500401174611,60.09451146658386,89.61975035804008,02,2020,Total
2020-01-19,22.797225330538563,76.89951409566545,25.84132330559009,20.86544650496205,61.24387431105592,90.23088624949617,03,2020,Total
2020-01-26,25.13195176216073,68.37047608809084,28.8640147395721,21.659286530276063,49.15745183191178,90.58376056055212,04,2020,Total
2020-02-02,24.840180354870974,71.28585096308392,28.24778181733609,22.546962555590085,53.83814759497584,84.00727625678398,05,2020,Total
2020-02-09,24.292846353192967,71.28291944407351,27.344632670414057,21.68079140188405,55.51499415552791,86.23347000000004,06,2020,Total
2020-02-16,24.069401889465897,72.00700614387608,26.90493479202212,21.688138869786087,59.23589759497584,85.45713351356802,07,2020,Total
2020-02-23,25.351294675623226,69.12279883187863,28.61533843216006,23.05406903706006,52.17332852085581,83.68403820251203,08,2020,Total
2020-03-01,25.756006416336763,68.7223889398965,28.45098659265011,22.88886789510008,53.47494649371981,85.33528097286408,09,2020,Total
2020-03-08,25.20022922896137,68.5715336484615,28.31677825992409,23.000117697550134,51.05599405427184,81.26480102713595,10,2020,Total
2020-03-15,25.63435372110509,63.385230743337765,28.59542893216013,23.1031502988061,48.30356969623188,80.03247574321598,11,2020,Total
2020-03-22,25.467885963803983,68.05650750457707,29.15899565006208,23.06065748461009,42.92703570351977,84.10605212839202,12,2020,Total
2020-03-29,24.26939691810683,69.52204501497735,28.465091945728147,21.699252151884025,48.76589349371978,85.54385551356803,13,2020,Total
2020-04-05,23.709117620843823,69.85022987758894,26.43085870251213,20.40388669755009,56.710893723367874,85.38904827663211,14,2020,Total
2020-04-12,23.44903167154936,73.02662121699096,26.5175047025121,21.29884765866808,59.027113871607945,86.443249405024,15,2020,Total
2020-04-19,23.340109250127433,70.91028405722368,27.317914092650085,20.680562908668094,50.32613838517591,89.649548027136,16,2020,Total
2020-04-26,21.54702461618778,69.83891894641748,24.180635023492076,19.372778812374065,56.78845931105595,82.282340844472,17,2020,Total
2020-05-03,21.411213012073482,71.20391207132059,25.443666805590052,18.700433633354063,53.671233459296,85.06325933090403,18,2020,Total
2020-05-10,21.100658478167336,73.69090397702995,24.897533633354044,18.074645986432017,56.02348620251194,88.93420730376813,19,2020,Total
2020-05-17,19.93985244924259,77.38621551441531,23.437216587688116,17.087780075942078,59.52132889874399,89.6666514321601,20,2020,Total
2020-05-24,18.121303883670397,80.06523669671938,20.937562601256047,16.121007665452055,64.57885053341614,89.75006071608006,21,2020,Total
2020-05-31,19.254872654585203,81.00747176794857,22.259260209296087,16.73398079384407,65.22027900000005,94.94597496557633,22,2020,Total
2020-06-07,18.301326963767263,81.1856732992408,20.91224091545206,16.09764404384407,62.998711918592136,91.94600686432008,23,2020,Total
2020-06-14,17.22274100262573,80.13604425773384,19.51134770433407,15.205410961118048,67.00705089145616,90.8365568841682,24,2020,Total
2020-06-21,17.179248130403014,82.03040898115444,19.946155043844044,15.25018361482404,69.65010253341617,92.06508570879232,25,2020,Total
2020-06-28,16.93460086379537,81.42456191574283,20.266878222864023,15.126200165452076,62.987403688944106,92.28260750628016,26,2020,Total
2020-07-05,16.286966048373408,80.76675982107699,19.29678154384402,14.264270780276036,66.44950212110417,91.6792921753761,27,2020,Total
2020-07-12,15.919478695257334,81.13113373550172,19.11485425496204,13.3903595623741,65.22048766180819,90.57203922236008,28,2020,Total
2020-07-19,16.16098183785211,79.89144843358615,19.92247585804,13.512521717902018,62.47164845929608,90.36329801256036,29,2020,Total
2020-07-26,16.10331346837969,81.87376161055985,19.03388947286402,14.00508222286402,64.5052979185921,93.73744511381636,30,2020,Total
2020-08-02,15.736560339394433,80.63687913794232,19.51219592901998,13.505380832726075,62.35691029648014,92.81246977562434,31,2020,Total
2020-08-09,15.536885158427149,82.16735342929152,19.51882920433405,13.261271339510074,63.466590093968186,93.2779291879364,32,2020,Total
2020-08-16,15.531009310368615,79.96567576310842,18.748797787060028,13.494622548806092,62.88150533090412,92.40436447914418,33,2020,Total
2020-08-23,15.64530974707669,79.25971343071471,18.39924039013806,13.266394383354054,63.36714012110415,90.36840370879209,34,2020,Total
2020-08-30,16.314594860864407,81.91135518486955,20.39124553706006,13.926960800628024,57.18823917537611,92.6927044520082,35,2020,Total
2020-09-06,15.51787835567671,81.03313386981657,18.638581704334,13.355489025314055,61.05526593844012,95.56187829648024,36,2020,Total
2020-09-13,16.112815465741537,79.53813513906925,19.064262025314065,13.276860814196027,65.47956409396811,92.79425135075223,37,2020,Total
2020-09-20,16.708466682227904,78.07965129704225,20.037852972864076,13.937520940766092,63.31670433090406,90.28788737788815,38,2020,Total
2020-09-27,17.10290518458569,76.64614766277724,20.563354858040043,14.818284268530078,58.28599701984809,89.41516001984814,39,2020,Total
2020-10-04,16.99355619512165,79.30236943150938,19.93503181915804,15.25195299817807,63.60263553341603,90.4592984050241,40,2020,Total
2020-10-11,18.041666101809152,75.62027618289109,21.95026335125607,15.281583743216004,58.26868443216007,89.41149027663216,41,2020,Total
2020-10-18,18.129264214399974,76.33606814146994,21.46077817223608,15.682278165452033,59.47712109396807,91.57069622236024,42,2020,Total
2020-10-25,18.204297388698865,75.93831318067036,21.49415617223605,16.004549075942066,61.54507961482411,89.35059717537614,43,2020,Total
2020-11-01,18.632836179358556,75.9901149834166,22.180477202512066,15.972548197550054,60.86291113567993,90.8776418371843,44,2020,Total
2020-11-08,17.53096163454194,77.77126077380504,20.847854254962044,15.10537472964802,60.72322137788812,91.1471042494963,45,2020,Total
2020-11-15,18.259387380213337,75.96727285467854,21.514947966080054,15.503346300628095,60.9288692025121,86.49751181733605,46,2020,Total
2020-11-22,19.071989339597277,72.92764925485406,22.78693148461008,16.205112011745996,55.01408233819205,85.20256707412003,47,2020,Total
2020-11-29,19.114088134420804,72.71575306208885,23.508561266708057,16.38208420433409,54.968101392463936,86.45123966180812,48,2020,Total
2020-12-06,20.097566338698734,74.69092510495814,23.51463684943405,17.839752754962035,59.38737852085594,86.679937770352,49,2020,Total
2020-12-13,20.64764513720917,75.38518722398405,23.88937294572804,18.323984787060056,62.09599513567988,86.59833948643197,50,2020,Total
2020-12-20,21.00557641728028,76.12385738569654,24.03490374139409,18.833424075942048,61.797412264071866,87.494146101256,51,2020,Total
2020-12-27,21.050672826159424,76.1421436677253,23.936914721042115,18.76588736978607,61.36272598015187,86.89625087160799,52,2020,Total
2021-01-03,22.25107723360702,76.25304151793395,24.933213695728057,20.06920533768806,63.57371713567987,88.91990343216008,01,2021,Total
