Fecha,ix,Departamento,Distrito,casosAccumAnho,nuevosCasos,Semana,Anho,Fecha_x,Fecha_y,temp_mean,hum_mean,temp_max,temp_min,hum_min,hum_max
2020-03-01,856,LIMA,Total,13,3,9,2020,2020-03-01,2020-03-01,25.756006416336763,68.7223889398965,28.45098659265011,22.88886789510008,53.47494649371981,85.33528097286408
2020-03-08,857,LIMA,Total,15,2,10,2020,2020-03-08,2020-03-08,25.20022922896137,68.5715336484615,28.31677825992409,23.00011769755013,51.05599405427184,81.26480102713595
2020-03-15,858,LIMA,Total,21,6,11,2020,2020-03-15,2020-03-15,25.63435372110509,63.385230743337765,28.59542893216013,23.1031502988061,48.30356969623188,80.03247574321598
2020-03-22,859,LIMA,Total,28,7,12,2020,2020-03-22,2020-03-22,25.467885963803983,68.05650750457707,29.15899565006208,23.06065748461009,42.92703570351977,84.10605212839202
2020-03-29,860,LIMA,Total,48,20,13,2020,2020-03-29,2020-03-29,24.26939691810683,69.52204501497735,28.465091945728147,21.699252151884025,48.76589349371978,85.54385551356803
2020-04-05,861,LIMA,Total,58,10,14,2020,2020-04-05,2020-04-05,23.709117620843823,69.85022987758894,26.43085870251213,20.40388669755009,56.710893723367874,85.38904827663211
2020-04-12,862,LIMA,Total,85,27,15,2020,2020-04-12,2020-04-12,23.44903167154936,73.02662121699096,26.5175047025121,21.29884765866808,59.027113871607945,86.443249405024
2020-04-19,863,LIMA,Total,127,42,16,2020,2020-04-19,2020-04-19,23.340109250127437,70.91028405722368,27.317914092650085,20.680562908668094,50.32613838517591,89.649548027136
2020-04-26,864,LIMA,Total,174,47,17,2020,2020-04-26,2020-04-26,21.54702461618778,69.83891894641748,24.18063502349208,19.372778812374065,56.78845931105595,82.282340844472
2020-05-03,865,LIMA,Total,229,55,18,2020,2020-05-03,2020-05-03,21.41121301207348,71.20391207132059,25.44366680559005,18.700433633354063,53.671233459296,85.06325933090403
2020-05-10,866,LIMA,Total,261,32,19,2020,2020-05-10,2020-05-10,21.100658478167336,73.69090397702995,24.897533633354044,18.074645986432017,56.02348620251194,88.93420730376813
2020-05-17,867,LIMA,Total,298,37,20,2020,2020-05-17,2020-05-17,19.93985244924259,77.38621551441531,23.43721658768812,17.087780075942078,59.52132889874399,89.6666514321601
2020-05-24,868,LIMA,Total,319,21,21,2020,2020-05-24,2020-05-24,18.1213038836704,80.06523669671938,20.937562601256047,16.121007665452055,64.57885053341614,89.75006071608006
2020-05-31,869,LIMA,Total,326,7,22,2020,2020-05-31,2020-05-31,19.254872654585203,81.00747176794857,22.259260209296087,16.73398079384407,65.22027900000005,94.94597496557633
2020-06-07,870,LIMA,Total,333,7,23,2020,2020-06-07,2020-06-07,18.301326963767263,81.1856732992408,20.91224091545206,16.09764404384407,62.998711918592136,91.94600686432008
2020-06-14,871,LIMA,Total,342,9,24,2020,2020-06-14,2020-06-14,17.22274100262573,80.13604425773384,19.51134770433407,15.205410961118048,67.00705089145616,90.8365568841682
2020-06-21,872,LIMA,Total,345,3,25,2020,2020-06-21,2020-06-21,17.179248130403014,82.03040898115444,19.946155043844044,15.25018361482404,69.65010253341617,92.06508570879232
2020-06-28,873,LIMA,Total,345,0,26,2020,2020-06-28,2020-06-28,16.93460086379537,81.42456191574283,20.266878222864023,15.126200165452076,62.987403688944106,92.28260750628016
2020-07-05,874,LIMA,Total,345,0,27,2020,2020-07-05,2020-07-05,16.286966048373408,80.76675982107699,19.29678154384402,14.264270780276036,66.44950212110417,91.6792921753761
2020-07-12,875,LIMA,Total,346,1,28,2020,2020-07-12,2020-07-12,15.919478695257334,81.13113373550172,19.11485425496204,13.3903595623741,65.22048766180819,90.57203922236008
2020-07-19,876,LIMA,Total,347,1,29,2020,2020-07-19,2020-07-19,16.16098183785211,79.89144843358615,19.92247585804,13.512521717902018,62.47164845929608,90.36329801256036
2020-07-26,877,LIMA,Total,347,0,30,2020,2020-07-26,2020-07-26,16.10331346837969,81.87376161055985,19.03388947286402,14.00508222286402,64.5052979185921,93.73744511381636
2020-08-02,878,LIMA,Total,347,0,31,2020,2020-08-02,2020-08-02,15.736560339394432,80.63687913794232,19.51219592901998,13.505380832726075,62.35691029648014,92.81246977562434
2020-08-09,879,LIMA,Total,348,1,32,2020,2020-08-09,2020-08-09,15.536885158427149,82.16735342929152,19.51882920433405,13.261271339510074,63.466590093968186,93.2779291879364
2020-08-16,880,LIMA,Total,348,0,33,2020,2020-08-16,2020-08-16,15.531009310368615,79.96567576310842,18.748797787060028,13.494622548806092,62.88150533090412,92.40436447914418
2020-08-23,881,LIMA,Total,350,2,34,2020,2020-08-23,2020-08-23,15.64530974707669,79.25971343071471,18.39924039013806,13.266394383354054,63.36714012110415,90.36840370879209
2020-08-30,882,LIMA,Total,350,0,35,2020,2020-08-30,2020-08-30,16.314594860864407,81.91135518486955,20.39124553706006,13.926960800628024,57.18823917537611,92.6927044520082
2020-09-06,883,LIMA,Total,350,0,36,2020,2020-09-06,2020-09-06,15.51787835567671,81.03313386981657,18.638581704334,13.355489025314055,61.05526593844012,95.56187829648024
2020-09-13,884,LIMA,Total,350,0,37,2020,2020-09-13,2020-09-13,16.112815465741537,79.53813513906925,19.064262025314065,13.276860814196027,65.47956409396811,92.79425135075223
2020-09-20,885,LIMA,Total,350,0,38,2020,2020-09-20,2020-09-20,16.708466682227904,78.07965129704225,20.03785297286408,13.937520940766092,63.31670433090406,90.28788737788815
2020-09-27,886,LIMA,Total,351,1,39,2020,2020-09-27,2020-09-27,17.10290518458569,76.64614766277724,20.563354858040043,14.818284268530078,58.28599701984809,89.41516001984814
2020-10-04,887,LIMA,Total,351,0,40,2020,2020-10-04,2020-10-04,16.99355619512165,79.30236943150938,19.93503181915804,15.25195299817807,63.60263553341603,90.4592984050241
2020-10-11,888,LIMA,Total,352,1,41,2020,2020-10-11,2020-10-11,18.041666101809152,75.62027618289109,21.95026335125607,15.281583743216004,58.26868443216007,89.41149027663216
2020-10-18,889,LIMA,Total,352,0,42,2020,2020-10-18,2020-10-18,18.12926421439997,76.33606814146994,21.46077817223608,15.682278165452033,59.47712109396807,91.57069622236024
2020-10-25,890,LIMA,Total,353,1,43,2020,2020-10-25,2020-10-25,18.204297388698865,75.93831318067036,21.49415617223605,16.004549075942066,61.54507961482411,89.35059717537614
2020-11-01,891,LIMA,Total,353,0,44,2020,2020-11-01,2020-11-01,18.63283617935856,75.9901149834166,22.180477202512066,15.972548197550054,60.86291113567993,90.8776418371843
2020-11-08,892,LIMA,Total,355,2,45,2020,2020-11-08,2020-11-08,17.53096163454194,77.77126077380504,20.847854254962044,15.10537472964802,60.72322137788812,91.1471042494963
2020-11-15,893,LIMA,Total,357,2,46,2020,2020-11-15,2020-11-15,18.259387380213337,75.96727285467854,21.51494796608005,15.503346300628095,60.9288692025121,86.49751181733605
2020-11-22,894,LIMA,Total,360,3,47,2020,2020-11-22,2020-11-22,19.07198933959728,72.92764925485406,22.78693148461008,16.205112011745996,55.01408233819205,85.20256707412003
2020-11-29,895,LIMA,Total,360,0,48,2020,2020-11-29,2020-11-29,19.114088134420804,72.71575306208885,23.508561266708057,16.38208420433409,54.968101392463936,86.45123966180812
2020-12-06,896,LIMA,Total,361,1,49,2020,2020-12-06,2020-12-06,20.097566338698734,74.69092510495814,23.51463684943405,17.839752754962035,59.38737852085594,86.679937770352
2020-12-13,897,LIMA,Total,362,1,50,2020,2020-12-13,2020-12-13,20.64764513720917,75.38518722398405,23.88937294572804,18.323984787060056,62.09599513567988,86.59833948643197
2020-12-20,898,LIMA,Total,363,1,51,2020,2020-12-20,2020-12-20,21.00557641728028,76.12385738569654,24.03490374139409,18.833424075942048,61.797412264071866,87.494146101256
2020-12-27,899,LIMA,Total,364,1,52,2020,2020-12-27,2020-12-27,21.050672826159424,76.1421436677253,23.936914721042115,18.76588736978607,61.36272598015187,86.89625087160799
